-9.829323738813400269e-02,1.108331456780433655e-01,-5.568089485168457031e-01,1.735059469938278198e-01,-3.213601559400558472e-02,-4.063987731933593750e-01,-1.526261959224939346e-02
-8.755416423082351685e-02,1.000932976603507996e-01,-5.460691452026367188e-01,1.650400757789611816e-01,-4.167923331260681152e-02,-3.956626653671264648e-01,-2.148000709712505341e-02
-7.670056074857711792e-02,8.924172818660736084e-02,-5.352097749710083008e-01,1.560121327638626099e-01,-5.053632706403732300e-02,-3.848050534725189209e-01,-2.544676326215267181e-02
-6.573571264743804932e-02,7.828235626220703125e-02,-5.242328047752380371e-01,1.466159522533416748e-01,-5.830173194408416748e-02,-3.738279938697814941e-01,-2.684358321130275726e-02
-5.466327071189880371e-02,6.721964478492736816e-02,-5.131404995918273926e-01,1.371220946311950684e-01,-6.444851309061050415e-02,-3.627339303493499756e-01,-2.572849765419960022e-02
-4.348716139793395996e-02,5.605857074260711670e-02,-5.019354224205017090e-01,1.280026435852050781e-01,-6.841941177845001221e-02,-3.515256643295288086e-01,-2.242962643504142761e-02
-3.221152722835540771e-02,4.480455070734024048e-02,-4.906204342842102051e-01,1.201077029109001160e-01,-6.982485949993133545e-02,-3.402062952518463135e-01,-1.735415868461132050e-02
-2.084068953990936279e-02,3.346336632966995239e-02,-4.791984856128692627e-01,1.146743744611740112e-01,-6.861712038516998291e-02,-3.287791311740875244e-01,-1.086986530572175980e-02
-9.379163384437561035e-03,2.204107493162155151e-02,-4.676727950572967529e-01,1.126910001039505005e-01,-6.506702303886413574e-02,-3.172476887702941895e-01,-3.270466346293687820e-03
2.168286591768264771e-03,1.054389961063861847e-02,-4.560466706752777100e-01,1.141439378261566162e-01,-5.958813056349754333e-02,-3.056155145168304443e-01,5.218565929681062698e-03
1.379657257348299026e-02,-1.021824777126312256e-03,-4.443234801292419434e-01,1.183348894119262695e-01,-5.258277803659439087e-02,-2.938863039016723633e-01,1.442370563745498657e-02
2.550020813941955566e-02,-1.264965720474720001e-02,-4.325066208839416504e-01,1.245371177792549133e-01,-4.437803477048873901e-02,-2.820636928081512451e-01,2.420801296830177307e-02
3.727323934435844421e-02,-2.433300949633121490e-02,-4.205995202064514160e-01,1.322189569473266602e-01,-3.522092849016189575e-02,-2.701513767242431641e-01,3.445927798748016357e-02
4.910919815301895142e-02,-3.606506064534187317e-02,-4.086055457592010498e-01,1.410212665796279907e-01,-2.529421821236610413e-02,-2.581531107425689697e-01,4.508133977651596069e-02
6.100104004144668579e-02,-4.783865064382553101e-02,-3.965280652046203613e-01,1.506966650485992432e-01,-1.473407540470361710e-02,-2.460726797580718994e-01,5.598765239119529724e-02
7.294113188982009888e-02,-5.964612960815429688e-02,-3.843704164028167725e-01,1.610634475946426392e-01,-3.644152544438838959e-03,-2.339139878749847412e-01,6.709636747837066650e-02
8.492121845483779907e-02,-7.147920131683349609e-02,-3.721359074115753174e-01,1.719756126403808594e-01,7.894278503954410553e-03,-2.216811031103134155e-01,7.832621783018112183e-02
9.693248569965362549e-02,-8.332879841327667236e-02,-3.598278164863586426e-01,1.833027154207229614e-01,1.981525123119354248e-02,-2.093782722949981689e-01,8.959278464317321777e-02
1.089656054973602295e-01,-9.518490731716156006e-02,-3.474494218826293945e-01,1.949148327112197876e-01,3.206318616867065430e-02,-1.970099806785583496e-01,1.008046343922615051e-01
1.210108697414398193e-01,-1.070365086197853088e-01,-3.350040614604949951e-01,2.066692858934402466e-01,4.458943381905555725e-02,-1.845809519290924072e-01,1.118590235710144043e-01
1.330582946538925171e-01,-1.188715025782585144e-01,-3.224951326847076416e-01,2.183972150087356567e-01,5.734987184405326843e-02,-1.720961481332778931e-01,1.226369664072990417e-01
1.450977176427841187e-01,-1.306767016649246216e-01,-3.099260628223419189e-01,2.298886626958847046e-01,7.030321657657623291e-02,-1.595607399940490723e-01,1.329978257417678833e-01
1.571189463138580322e-01,-1.424378454685211182e-01,-2.973003685474395752e-01,2.408762872219085693e-01,8.340985327959060669e-02,-1.469800621271133423e-01,1.427739262580871582e-01
1.691118031740188599e-01,-1.541396528482437134e-01,-2.846216857433319092e-01,2.510211467742919922e-01,9.663099795579910278e-02,-1.343595683574676514e-01,1.517665833234786987e-01
1.810661405324935913e-01,-1.657658070325851440e-01,-2.718937397003173828e-01,2.599096298217773438e-01,1.099280640482902527e-01,-1.217047721147537231e-01,1.597458869218826294e-01
1.929718852043151855e-01,-1.772990375757217407e-01,-2.591203451156616211e-01,2.670774757862091064e-01,1.232621073722839355e-01,-1.090212166309356689e-01,1.664576679468154907e-01
2.048189938068389893e-01,-1.887210309505462646e-01,-2.463053613901138306e-01,2.720759809017181396e-01,1.365933120250701904e-01,-9.631441533565521240e-02,1.716411113739013672e-01
2.165974378585815430e-01,-2.000124901533126831e-01,-2.334527373313903809e-01,2.745716571807861328e-01,1.498804688453674316e-01,-8.358985185623168945e-02,1.750579923391342163e-01
2.282971739768981934e-01,-2.111530303955078125e-01,-2.205665111541748047e-01,2.744322121143341064e-01,1.630803942680358887e-01,-7.085291296243667603e-02,1.765285432338714600e-01
2.399080842733383179e-01,-2.221211791038513184e-01,-2.076507359743118286e-01,2.717429697513580322e-01,1.761473715305328369e-01,-5.810891836881637573e-02,1.759622991085052490e-01
2.514199018478393555e-01,-2.328942567110061646e-01,-1.947095245122909546e-01,2.667486965656280518e-01,1.890325248241424561e-01,-4.536307975649833679e-02,1.733708679676055908e-01
2.628221511840820312e-01,-2.434483170509338379e-01,-1.817470192909240723e-01,2.597669959068298340e-01,2.016831785440444946e-01,-3.262050077319145203e-02,1.688574999570846558e-01
2.741041481494903564e-01,-2.537581026554107666e-01,-1.687674075365066528e-01,2.511193454265594482e-01,2.140422314405441284e-01,-1.988619193434715271e-02,1.625897139310836792e-01
2.852548956871032715e-01,-2.637968957424163818e-01,-1.557748615741729736e-01,2.410941272974014282e-01,2.260475009679794312e-01,-7.165049202740192413e-03,1.547673940658569336e-01
2.962630391120910645e-01,-2.735365331172943115e-01,-1.427735984325408936e-01,2.299347519874572754e-01,2.376311123371124268e-01,5.538117140531539917e-03,1.455963104963302612e-01
3.071168363094329834e-01,-2.829472720623016357e-01,-1.297678351402282715e-01,2.178409397602081299e-01,2.487189471721649170e-01,1.821858994662761688e-02,1.352711021900177002e-01
3.178040981292724609e-01,-2.919977307319641113e-01,-1.167618110775947571e-01,2.049752324819564819e-01,2.592303454875946045e-01,3.087173029780387878e-02,1.239669770002365112e-01
3.283120989799499512e-01,-3.006549477577209473e-01,-1.037597581744194031e-01,1.914704293012619019e-01,2.690779864788055420e-01,4.349297285079956055e-02,1.118373498320579529e-01
3.386276364326477051e-01,-3.088842928409576416e-01,-9.076592326164245605e-02,1.774362623691558838e-01,2.781682610511779785e-01,5.607780814170837402e-02,9.901496022939682007e-02
3.487369120121002197e-01,-3.166496455669403076e-01,-7.778456062078475952e-02,1.629649549722671509e-01,2.864022254943847656e-01,6.862177699804306030e-02,8.561450988054275513e-02
3.586255311965942383e-01,-3.239133358001708984e-01,-6.481993198394775391e-02,1.481355130672454834e-01,2.936772704124450684e-01,8.112046122550964355e-02,7.173579931259155273e-02
3.682785034179687500e-01,-3.306365311145782471e-01,-5.187631770968437195e-02,1.330171078443527222e-01,2.998898327350616455e-01,9.356947243213653564e-02,5.746680498123168945e-02
3.776801228523254395e-01,-3.367792963981628418e-01,-3.895800933241844177e-02,1.176717579364776611e-01,3.049389421939849854e-01,1.059644296765327454e-01,4.288649559020996094e-02
3.868140876293182373e-01,-3.423011302947998047e-01,-2.606932632625102997e-02,1.021564230322837830e-01,3.087307810783386230e-01,1.183009669184684753e-01,2.806729823350906372e-02
3.956633210182189941e-01,-3.471612632274627686e-01,-1.321460679173469543e-02,8.652471005916595459e-02,3.111837208271026611e-01,1.305747181177139282e-01,1.307727675884962082e-02
4.042100906372070312e-01,-3.513193726539611816e-01,-3.982204943895339966e-04,7.082834094762802124e-02,3.122334778308868408e-01,1.427813023328781128e-01,-2.017906866967678070e-03
4.124359488487243652e-01,-3.547360897064208984e-01,1.237542741000652313e-02,5.511841550469398499e-02,3.118376135826110840e-01,1.549163162708282471e-01,-1.715320721268653870e-02
4.203217327594757080e-01,-3.573738932609558105e-01,2.510189265012741089e-02,3.944657742977142334e-02,3.099786937236785889e-01,1.669753491878509521e-01,-3.226250782608985901e-02
4.278476536273956299e-01,-3.591978847980499268e-01,3.777668252587318420e-02,2.386614494025707245e-02,3.066655397415161133e-01,1.789539307355880737e-01,-4.727695137262344360e-02
4.349932074546813965e-01,-3.601767122745513916e-01,5.039525032043457031e-02,8.433197624981403351e-03,3.019323050975799561e-01,1.908475756645202637e-01,-6.212326884269714355e-02
4.417373836040496826e-01,-3.602834641933441162e-01,6.295298784971237183e-02,-6.792268715798854828e-03,2.958355844020843506e-01,2.026517689228057861e-01,-7.672207057476043701e-02
4.480586051940917969e-01,-3.594964742660522461e-01,7.544521987438201904e-02,-2.174517698585987091e-02,2.884501218795776367e-01,2.143619060516357422e-01,-9.098607301712036133e-02
4.539348185062408447e-01,-3.578001260757446289e-01,8.786719292402267456e-02,-3.635412082076072693e-02,2.798637449741363525e-01,2.259733527898788452e-01,-1.048183143138885498e-01
4.593437016010284424e-01,-3.551855087280273438e-01,1.002140641212463379e-01,-5.054008215665817261e-02,2.701723575592041016e-01,2.374814301729202271e-01,-1.181104257702827454e-01
4.642627239227294922e-01,-3.516507148742675781e-01,1.124809086322784424e-01,-6.421514600515365601e-02,2.594752907752990723e-01,2.488813996315002441e-01,-1.307411491870880127e-01
4.686692655086517334e-01,-3.472010791301727295e-01,1.246627047657966614e-01,-7.728129625320434570e-02,2.478716820478439331e-01,2.601684629917144775e-01,-1.425753384828567505e-01
4.725409150123596191e-01,-3.418491482734680176e-01,1.367543190717697144e-01,-8.962941169738769531e-02,2.354576587677001953e-01,2.713377773761749268e-01,-1.534639000892639160e-01
4.758555889129638672e-01,-3.356143236160278320e-01,1.487504839897155762e-01,-1.011387184262275696e-01,2.223244756460189819e-01,2.823844552040100098e-01,-1.632452458143234253e-01
4.785917997360229492e-01,-3.285222649574279785e-01,1.606458574533462524e-01,-1.116770058870315552e-01,2.085574269294738770e-01,2.933035194873809814e-01,-1.717488169670104980e-01
4.807288646697998047e-01,-3.206042349338531494e-01,1.724349260330200195e-01,-1.211019754409790039e-01,1.942353695631027222e-01,3.040899634361267090e-01,-1.788014173507690430e-01
4.822472929954528809e-01,-3.118962049484252930e-01,1.841120719909667969e-01,-1.292642205953598022e-01,1.794306486845016479e-01,3.147386908531188965e-01,-1.842364072799682617e-01
4.831289947032928467e-01,-3.024379611015319824e-01,1.956715285778045654e-01,-1.360122561454772949e-01,1.642094105482101440e-01,3.252446055412292480e-01,-1.879055202007293701e-01
4.833575487136840820e-01,-2.922720313072204590e-01,2.071073949337005615e-01,-1.411997079849243164e-01,1.486319601535797119e-01,3.356025218963623047e-01,-1.896917521953582764e-01
4.829185605049133301e-01,-2.814429104328155518e-01,2.184136360883712769e-01,-1.446945369243621826e-01,1.327533721923828125e-01,3.458072543144226074e-01,-1.895209848880767822e-01
4.817999601364135742e-01,-2.699961066246032715e-01,2.295840680599212646e-01,-1.463892608880996704e-01,1.166240125894546509e-01,3.558535277843475342e-01,-1.873697787523269653e-01
4.799921810626983643e-01,-2.579773962497711182e-01,2.406123429536819458e-01,-1.462107151746749878e-01,1.002901643514633179e-01,3.657360076904296875e-01,-1.832672506570816040e-01
4.774884879589080811e-01,-2.454322278499603271e-01,2.514919936656951904e-01,-1.441274285316467285e-01,8.379455655813217163e-02,3.754493594169616699e-01,-1.772907078266143799e-01
4.742850661277770996e-01,-2.324051409959793091e-01,2.622164189815521240e-01,-1.401528567075729370e-01,6.717691570520401001e-02,3.849882185459136963e-01,-1.695561110973358154e-01
4.703812599182128906e-01,-2.189393639564514160e-01,2.727788686752319336e-01,-1.343437582254409790e-01,5.047444254159927368e-02,3.943471610546112061e-01,-1.602059900760650635e-01
4.657795429229736328e-01,-2.050765305757522583e-01,2.831724286079406738e-01,-1.267940402030944824e-01,3.372227028012275696e-02,4.035207033157348633e-01,-1.493971794843673706e-01
4.604856371879577637e-01,-1.908564418554306030e-01,2.933900952339172363e-01,-1.176256239414215088e-01,1.695386692881584167e-02,4.125033915042877197e-01,-1.372903287410736084e-01
4.545084238052368164e-01,-1.763169467449188232e-01,3.034247159957885742e-01,-1.069781333208084106e-01,2.014152705669403076e-04,4.212897419929504395e-01,-1.240421310067176819e-01
4.478597640991210938e-01,-1.614938974380493164e-01,3.132690489292144775e-01,-9.499922394752502441e-02,-1.650385186076164246e-02,4.298742115497589111e-01,-1.098001971840858459e-01
4.405544996261596680e-01,-1.464211195707321167e-01,3.229157030582427979e-01,-8.183664828538894653e-02,-3.313132375478744507e-02,4.382512569427490234e-01,-9.470035880804061890e-02
4.326100647449493408e-01,-1.311304420232772827e-01,3.323571979999542236e-01,-6.763251125812530518e-02,-4.965072125196456909e-02,4.464153647422790527e-01,-7.886566221714019775e-02
4.240463078022003174e-01,-1.156517788767814636e-01,3.415859639644622803e-01,-5.251964181661605835e-02,-6.603179126977920532e-02,4.543609619140625000e-01,-6.240651756525039673e-02
4.148852229118347168e-01,-1.000132262706756592e-01,3.505943119525909424e-01,-3.661970049142837524e-02,-8.224403858184814453e-02,4.620825052261352539e-01,-4.542158916592597961e-02
4.051506519317626953e-01,-8.424115180969238281e-02,3.593744635581970215e-01,-2.004260569810867310e-02,-9.825646132230758667e-02,4.695744812488555908e-01,-2.799898386001586914e-02
3.948679268360137939e-01,-6.836032867431640625e-02,3.679185509681701660e-01,-2.886796370148658752e-03,-1.140372604131698608e-01,4.768313467502593994e-01,-1.021762005984783173e-02
3.840635716915130615e-01,-5.239405483007431030e-02,3.762186467647552490e-01,1.475997827947139740e-02,-1.295535862445831299e-01,4.838475883007049561e-01,7.851414382457733154e-03
3.727650344371795654e-01,-3.636429458856582642e-02,3.842666745185852051e-01,3.281962871551513672e-02,-1.447712630033493042e-01,4.906176924705505371e-01,2.614358253777027130e-02
3.610004186630249023e-01,-2.029178850352764130e-02,3.920545578002929688e-01,5.122258514165878296e-02,-1.596545577049255371e-01,4.971361756324768066e-01,4.459970444440841675e-02
3.487981557846069336e-01,-4.196207970380783081e-03,3.995740413665771484e-01,6.990667432546615601e-02,-1.741659194231033325e-01,5.033975243568420410e-01,6.316490471363067627e-02
3.361868560314178467e-01,1.190373674035072327e-02,4.068168103694915771e-01,8.881609141826629639e-02,-1.882658004760742188e-01,5.093961954116821289e-01,8.178763091564178467e-02
3.231950104236602783e-01,2.799016237258911133e-02,4.137744605541229248e-01,1.079004108905792236e-01,-2.019124329090118408e-01,5.151266455650329590e-01,1.004188284277915955e-01
3.098508715629577637e-01,4.404590278863906860e-02,4.204384684562683105e-01,1.271137595176696777e-01,-2.150617539882659912e-01,5.205832123756408691e-01,1.190111637115478516e-01
2.961822748184204102e-01,6.005439534783363342e-02,4.268002212047576904e-01,1.464140415191650391e-01,-2.276672720909118652e-01,5.257601737976074219e-01,1.375183463096618652e-01
